clinton_anger,clinton_contempt,clinton_disgust,clinton_fear,clinton_happiness,clinton_neutral,clinton_sadness,clinton_surprise,frame_time,trump_anger,trump_contempt,trump_disgust,trump_fear,trump_happiness,trump_neutral,trump_sadness,trump_surprise
2.30E-05,0.000758518,0.000722817,1.36E-05,0.00021636,0.859398663,0.005932913,0.132934183,4575,0.0396259,0.030153042,0.002836535,3.42E-05,2.70E-05,0.821825743,0.105166204,0.00033134
0.000357539,0.025708552,0.000767847,0.00185056,0.005044281,0.6892434,0.005218991,0.271808863,4580,0.108558275,0.011521849,0.02686068,0.000231595,0.002962975,0.8112279,0.004940027,0.03369666
0.002465271,0.003099509,0.004847104,0.004396745,0.020909987,0.235328466,0.005601834,0.723351061,4585,0.08220801,0.015020128,0.005949951,7.37E-05,8.37E-06,0.538382351,0.358209282,0.000148174
0.00016925,0.003549253,0.000890401,5.95E-05,0.004157456,0.900374651,0.036769334,0.0540301,4590,0.08555711,0.016847499,0.007345269,0.000208021,1.48E-05,0.5643927,0.325242877,0.000391712
0.00079424,0.007325716,0.004762904,0.00035811,0.040453885,0.795034468,0.05470321,0.096567445,4595,0.151120424,0.010514705,0.007035387,0.001053471,5.39E-06,0.7466389,0.0813466,0.002285106
0.000172475,0.097679615,0.000493584,4.01E-05,0.101363353,0.767780066,0.024516298,0.007954465,4600,0.04781271,0.11947497,0.004385075,1.34E-05,0.000109353,0.582761467,0.245408475,3.45E-05
0.000955172,0.011518039,0.00296351,0.000221882,0.018166635,0.9223399,0.032132216,0.011702603,4605,0.03966206,0.09346626,0.01708066,0.000123105,0.008263812,0.6945183,0.146532953,0.000352816
0.000332285,0.000817405,0.000359507,9.41E-05,6.56E-05,0.903389752,0.092353195,0.002588124,4610,0.06888636,0.00911957,0.024205685,0.000349576,0.008031668,0.788593531,0.010858415,0.08995518
1.66E-05,7.17E-06,6.04E-06,1.48E-06,0.00075259,0.9642415,0.03471317,0.000261444,4615,0.277699947,0.007274368,0.028445123,0.005421552,0.000286654,0.544850469,0.023617463,0.112404414
2.06E-05,4.74E-06,3.78E-06,1.17E-05,0.00081669,0.984989762,0.012968144,0.001184581,4620,0.118778616,0.012320816,0.009996397,0.00841651,0.000359412,0.751418054,0.040009275,0.0587009
0.000274829,0.008285275,0.000192893,2.42E-06,0.018405823,0.965819538,0.006925604,9.36E-05,4625,0.045684934,0.004614234,0.013269056,0.001824747,0.001289508,0.7104887,0.013249747,0.20957908
0.001487298,0.00421894,0.00134242,0.000212951,0.005462328,0.8851609,0.09970481,0.002410309,4630,0.07927748,0.007525555,0.010724437,0.005049441,0.001296508,0.8063731,0.03259588,0.0571576
0.000259959,0.002143419,0.00026874,8.06E-06,0.006706535,0.9497927,0.040518977,0.000301617,4635,0.131254315,0.004289473,0.024416488,0.001497044,0.003944697,0.417828858,0.004339088,0.412430048
7.24E-05,0.000235853,3.44E-05,2.17E-06,0.000525055,0.9368566,0.06214663,0.000126815,4640,0.119152822,0.008012854,0.05423664,0.000852981,0.000819218,0.718504667,0.025897922,0.07252288
0.000779937,0.016033873,0.000613485,7.13E-06,0.005361402,0.8449556,0.132115945,0.000132605,4645,0.115783781,0.004954859,0.008429568,8.21E-05,0.001408198,0.614943862,0.000223292,0.254174322
0.000458758,0.001935552,0.000300463,1.23E-05,0.00423417,0.958985448,0.033371698,0.000701595,4650,0.005336239,0.004083855,0.004467047,0.000519299,0.002806854,0.7555637,0.007783094,0.219439968
3.28E-05,8.23E-05,1.21E-05,0.000212103,0.023783801,0.89670366,0.07522779,0.003945445,4655,0.014765828,0.007065512,0.005591855,0.000212208,0.055422127,0.822421551,0.000855694,0.093665205
0.000106728,0.003438592,0.000113967,2.50E-06,0.2285473,0.751954257,0.01577444,6.22E-05,4660,0.034179132,0.00298765,0.008537224,0.002221493,7.04E-05,0.332267582,0.00123745,0.618499041
0.000342185,0.002579238,0.000318189,8.86E-06,0.05391255,0.923612237,0.018814825,0.000411902,4665,0.193795338,0.019828808,0.028376514,0.000578514,0.001681307,0.7144136,0.008951686,0.032374255
0.000734604,0.003424048,0.000744993,3.90E-05,0.034925792,0.9202682,0.039044183,0.000819166,4670,0.028265713,0.018761072,0.007158663,0.004258244,0.001481406,0.775539339,0.017817121,0.146718442
0.000408096,0.003097298,0.000355329,1.80E-05,0.1483779,0.8382788,0.008558026,0.000906574,4675,0.003941521,0.002804979,0.003353644,0.000517027,6.55E-05,0.9029437,0.07840733,0.0079663
0.000181588,0.00293362,0.000143951,1.19E-06,0.099611715,0.8859333,0.011140476,5.42E-05,4680,0.014294924,0.003930456,0.0064843,4.74E-05,0.001788281,0.872974157,0.00087715,0.09960331
0.000126804,0.002969304,0.000116693,8.93E-06,0.012240564,0.9688256,0.015472209,0.000239893,4685,0.015752703,0.006879779,0.008997379,0.002005644,0.003631202,0.639673,0.007495636,0.315564662
4.96E-05,0.003518414,6.07E-05,6.34E-06,0.08138822,0.9089185,0.005832626,0.000225696,4690,0.299751371,0.0275807,0.047322486,0.002594464,0.004553166,0.5636213,0.01854869,0.036027838
4.41E-05,0.002991178,3.56E-05,2.05E-06,0.06003383,0.9283819,0.008422041,8.93E-05,4695,0.07264364,0.013373174,0.030967465,0.018675031,0.002580973,0.6732793,0.047410388,0.141070023
2.83E-05,0.001909644,2.33E-05,9.94E-07,0.0998338,0.883520365,0.014646648,3.70E-05,4700,0.047707014,0.006593404,0.014561991,0.002468945,0.08170107,0.288829565,0.002858648,0.5552794
7.37E-05,0.002076364,4.12E-05,7.78E-06,0.08169075,0.90691185,0.008948658,0.000249631,4705,0.029262744,0.148753956,0.003068454,0.000337383,0.000146347,0.8030106,0.008892095,0.006528436
0.000363506,0.004416921,0.000179573,1.07E-05,0.029193996,0.958436847,0.00706131,0.000337144,4710,0.095219046,0.011551865,0.018832516,0.002061208,0.0014535,0.8204345,0.03448477,0.015962599
7.49E-05,0.002856551,4.76E-05,1.12E-06,0.108708717,0.8772353,0.01103491,4.09E-05,4715,0.27399984,0.019784698,0.028219502,0.002355759,0.000309513,0.6250333,0.042691976,0.007605374
5.77E-05,0.001933609,2.61E-05,1.94E-06,0.262970835,0.7319634,0.002937815,0.000108592,4720,0.09741564,0.01978128,0.033434678,0.004896462,0.000638048,0.7728836,0.034878943,0.036071334
0.000359911,0.003560045,0.000311648,5.80E-06,0.09381594,0.8903071,0.011465375,0.000174185,4725,0.037642043,0.04660458,0.005926068,0.0014351,0.000156975,0.869684458,0.026733602,0.011817155
0.000115912,0.006225803,8.47E-05,7.11E-06,0.346039325,0.646325648,0.000850558,0.000350961,4730,0.03980568,0.008420785,0.021480538,0.000418342,0.002014044,0.873326361,0.005206973,0.04932725
0.000320776,0.008860483,0.002650141,2.71E-05,0.298419833,0.662520468,0.004605406,0.022595825,4735,0.093005754,0.019319791,0.030437084,0.002212815,0.004178222,0.8009772,0.024993468,0.024875712
2.20E-05,0.00187451,1.49E-05,4.13E-07,0.084014714,0.9136787,0.000289157,0.000105611,4740,0.049282208,0.000848594,0.020442545,0.000851686,0.000107482,0.141535833,0.006377771,0.7805539
0.000370083,0.004531822,0.000214899,6.13E-05,0.3101409,0.645887554,0.03772032,0.001073148,4745,0.01628828,0.022345718,0.008593043,0.000907393,0.010532645,0.8789803,0.057090096,0.005262554
0.00012146,0.004634551,7.61E-05,0.000322103,0.5689863,0.386085927,0.000917452,0.038856093,4750,0.0361286,0.012155292,0.025071127,0.002050644,0.00863076,0.8501216,0.049780734,0.016061198
8.53E-05,0.007336556,5.56E-05,1.68E-06,0.292649418,0.69839406,0.001322244,0.000155136,4755,0.384731233,0.003655364,0.017159272,0.034595903,0.008408866,0.086686336,0.001945143,0.4628179
3.09E-05,0.006174315,3.63E-05,1.82E-06,0.09972473,0.8735359,0.02045882,3.72E-05,4770,0.177737892,0.006400532,0.025531493,0.001578133,0.000182283,0.6040671,0.004697525,0.179805055
1.05E-05,0.009162392,1.38E-05,5.00E-07,0.376927137,0.603365,0.010514075,6.62E-06,4775,0.09985334,0.011012863,0.033416167,0.000189551,0.000238608,0.827741,0.013432564,0.014115883
,,,,,,,,4780,0.282055,0.01585517,0.07963594,0.001003557,0.000677515,0.5220265,0.012683435,0.0860629
0.000413259,0.026978517,0.000309589,3.82E-05,0.4670002,0.499692947,0.004561543,0.001005799,4790,0.09749424,0.003247311,0.028936949,0.000569405,0.00043254,0.629016161,0.004636645,0.235666767
3.87E-05,0.004607622,3.39E-05,2.65E-06,0.3212929,0.6721496,0.001778568,9.60E-05,4795,0.013290146,0.012936083,0.007822663,0.00067217,0.011874837,0.8631588,0.010297181,0.07994807
0.0002601,0.02382516,0.000238906,5.20E-06,0.5452684,0.4196849,0.010443908,0.000273413,4800,0.410931349,0.01999435,0.020687038,0.024209598,0.000274204,0.427963674,0.012521073,0.08341871
6.40E-05,0.007443089,4.47E-05,6.69E-07,0.670275867,0.320572674,0.001577876,2.11E-05,4805,0.09084581,0.012157747,0.00727284,0.004298971,0.001044133,0.694877267,0.016352378,0.173150837
6.63E-05,0.013755865,7.06E-05,2.32E-06,0.1407878,0.820656359,0.024629917,3.08E-05,4810,0.122890852,0.004242924,0.011106918,0.00027385,0.001638927,0.605712,0.001083929,0.2530506
5.09E-05,0.01341005,9.57E-05,6.88E-06,0.427001446,0.5485213,0.010823911,8.97E-05,4815,0.07202208,0.009092483,0.015958382,0.00428024,0.000822233,0.62113595,0.00818252,0.26850608
0.000100265,0.008521647,9.53E-05,5.56E-06,0.117122665,0.8705905,0.00328271,0.000281292,4820,0.238318816,0.015531789,0.06991021,0.001503134,0.004915644,0.6286048,0.033116065,0.008099535
2.55E-09,9.20E-13,4.89E-11,1.32E-11,1,4.29E-10,5.32E-10,2.70E-10,4825,0.006878262,0.000865635,0.001271317,0.000392959,4.64E-05,0.14729251,0.000390859,0.84286207
1.13E-09,1.14E-12,6.66E-12,3.36E-11,1,1.16E-09,1.93E-10,3.04E-09,4830,0.058466367,0.015250918,0.030317145,0.000747741,0.010504929,0.8427142,0.018593326,0.02340539
6.55E-06,3.03E-05,7.93E-05,5.00E-07,0.998026848,0.001754957,1.75E-05,8.40E-05,4835,0.07376768,0.019953232,0.036045734,0.002184951,0.001729637,0.7681675,0.015730299,0.08242095
1.49E-07,1.85E-06,1.87E-06,4.90E-08,0.9997927,0.000114922,1.83E-07,8.83E-05,4840,0.06939971,0.018307446,0.019794501,0.000730792,0.000675782,0.757348061,0.008930483,0.124813251
2.34E-06,0.01405778,1.90E-05,4.53E-07,0.7186232,0.2414715,0.025819622,6.12E-06,4845,0.231991529,0.018061463,0.031600907,0.002468058,0.001202233,0.417353451,0.010971089,0.286351264
0.000490458,0.02779454,0.00049766,1.03E-05,0.487096041,0.469531447,0.01436451,0.000215028,4850,0.03361722,0.008129761,0.004107142,0.000757297,0.000819078,0.657895446,0.006508772,0.288165271
0.00054379,0.015891688,0.00026439,3.42E-05,0.5217768,0.4399369,0.020931786,0.000620414,4855,0.259148359,0.008023896,0.00764231,0.015909603,0.000509513,0.359013468,0.001246756,0.348506123
1.11E-05,0.002105352,1.28E-05,3.17E-07,0.750602365,0.246631473,0.000628351,8.22E-06,4860,0.007796962,0.006923059,0.007117124,0.001295034,0.001901629,0.9117398,0.02465419,0.03857217
0.000496567,0.00302498,0.000621671,6.28E-05,0.01988493,0.9470765,0.025293069,0.003539496,4865,0.09037205,0.004122388,0.006425978,0.000463133,0.001243102,0.340720177,0.001139069,0.5555141
0.002754825,0.031339172,0.001517026,4.06E-05,0.07779247,0.862926066,0.023166243,0.000463581,4870,0.008535224,0.008235532,0.009226498,0.000974556,0.008889409,0.883208334,0.022232946,0.058697525
5.32E-05,0.003993117,6.85E-05,4.44E-07,0.667215347,0.32762298,0.001019666,2.68E-05,4875,0.133290872,0.011601343,0.027344933,0.000972719,0.000989398,0.737041652,0.002241007,0.08651807
5.81E-05,0.002414464,0.000181758,1.84E-06,0.8327048,0.163544357,0.000360778,0.000733863,4880,0.000444394,0.001471741,0.000672659,9.64E-05,3.85E-05,0.926045358,0.070510544,0.000720395
2.09E-07,0.000220344,2.85E-07,1.26E-09,0.9792995,0.020462643,1.69E-05,1.23E-07,4890,0.006737909,0.016437728,0.004556594,0.001753388,0.002375487,0.914479554,0.027826805,0.025832543
6.20E-08,1.26E-11,1.37E-09,1.67E-11,0.999999762,9.40E-08,2.36E-08,3.07E-08,4895,0.191701531,0.019265456,0.07703629,0.001765526,0.023698045,0.607117951,0.024455525,0.054959692
3.27E-05,0.009905138,6.21E-05,1.11E-06,0.853352845,0.1347445,0.00187688,2.47E-05,4900,0.029057464,0.00212772,0.011316537,0.000353846,0.4973835,0.221481785,0.010164559,0.228114575
6.92E-06,0.000411964,1.71E-05,8.01E-08,0.930015564,0.0694736,6.39E-05,1.08E-05,4905,0.05696762,0.035794243,0.022941677,0.004511452,0.008622276,0.7969668,0.026691096,0.047504854
3.95E-05,0.028590228,8.99E-05,2.60E-06,0.2103694,0.729895055,0.03099175,2.16E-05,4910,0.498207122,0.017053548,0.06391669,0.00019986,0.000639299,0.39851135,0.00289924,0.0185729
1.18E-15,3.34E-18,5.31E-17,3.86E-18,1,2.19E-15,1.56E-17,4.45E-13,4915,0.196606591,0.008780468,0.03805186,0.000604818,0.010143239,0.5169474,0.002949107,0.225916535
2.59E-11,4.64E-12,4.13E-10,4.31E-13,1,1.23E-10,3.63E-12,4.50E-10,4920,0.019313335,0.001269931,0.001786753,0.003483743,0.000324125,0.6069108,0.005476753,0.361434519
2.31E-08,5.49E-08,1.07E-06,1.45E-09,0.9999971,1.41E-06,1.09E-08,3.59E-07,4925,,,,,,,,
1.92E-11,4.93E-14,2.40E-11,2.15E-12,1,1.32E-11,7.74E-13,5.98E-09,4930,0.004105176,0.003177896,0.000136281,6.83E-06,3.95E-07,0.935952,0.056559414,6.20E-05
4.05E-06,1.63E-06,3.14E-05,2.57E-07,0.9998306,0.000111741,2.23E-06,1.80E-05,4935,0.000883759,0.111000217,0.003505011,2.61E-05,0.319422036,0.5306788,0.034107573,0.000376507
6.31E-05,0.00057225,6.51E-05,3.64E-06,0.4709369,0.520950139,0.006310865,0.001098075,4940,0.00370219,0.144583285,0.005729351,2.04E-05,0.165891588,0.669549346,0.010059286,0.000464607
3.56E-11,6.01E-09,6.20E-10,2.15E-12,0.999999,1.01E-06,7.96E-11,5.95E-09,4945,0.020445237,0.012807181,0.005708449,0.001307934,0.009307423,0.9081968,0.016681394,0.02554558
0.001708224,0.005603828,0.011003356,0.00022119,0.09274158,0.816922545,0.04084081,0.030958453,4950,0.061952002,0.006274414,0.03221039,0.004018517,0.000808025,0.689449131,0.0542354,0.1510521
0.000790405,0.009021474,0.004491084,3.55E-05,0.379731148,0.5913737,0.010149309,0.004407429,4955,0.06624413,0.01928331,0.024446135,0.000464287,1.68E-05,0.3044921,0.584475636,0.000577636
0.001667439,0.005229698,0.00249845,1.13E-05,0.3087232,0.6778319,0.002772105,0.001265877,4960,0.043019276,0.02811011,0.014703165,6.55E-05,3.79E-06,0.288927823,0.6251056,6.47E-05
0.001614609,0.004161736,0.000377233,7.26E-05,0.033562645,0.9533534,0.003418721,0.003439041,4965,0.193579137,0.028607354,0.012835943,0.000288538,1.49E-05,0.4122939,0.352065623,0.000314568
0.000451567,0.005527318,0.004215393,0.000102095,0.017178109,0.8888002,0.009461571,0.07426377,4970,0.048452493,0.002872549,0.000615079,5.80E-05,2.00E-07,0.782275259,0.165524855,0.000201529
0.002433224,0.005491256,0.014782046,0.000216407,0.256325066,0.683122933,0.01334675,0.02428234,4975,0.105580784,0.004395463,0.003117825,7.76E-05,9.94E-07,0.5440815,0.3425992,0.000146591
9.24E-05,0.009023339,0.002885254,0.00011389,0.431357,0.50470674,0.021258088,0.030563312,4980,0.1400664,0.012056521,0.006034459,0.000161828,2.97E-06,0.497870177,0.343525648,0.000281989
0.013332962,0.048807427,0.023041599,0.018946977,0.046029523,0.4522276,0.021581145,0.37603277,4985,0.08400469,0.014702094,0.012336808,0.001757647,0.004776131,0.7986875,0.03555456,0.048180528
0.000283247,0.002753423,0.003332093,0.000167704,0.002307631,0.9006912,0.085134946,0.005329771,4990,0.13319093,0.0232215,0.026704367,0.004611547,0.007893171,0.7250189,0.055197522,0.024162043
0.000185798,0.00461334,0.000558477,8.72E-05,0.04182125,0.931851,0.00581319,0.015069699,4995,0.06500264,0.011460219,0.007802232,1.73E-05,1.48E-06,0.09361951,0.8220792,1.75E-05
4.89E-05,0.000796469,0.000435577,3.59E-05,0.003608375,0.9825751,0.00571824,0.006781401,5000,0.219993085,0.01269991,0.008215467,0.000393397,1.75E-05,0.178977668,0.5793758,0.000327206
0.00047091,0.006429197,0.00191922,2.73E-05,0.06266955,0.9192596,0.00462149,0.004602704,5005,0.245555028,0.021321265,0.0323008,0.001989123,0.000234358,0.212397113,0.48486498,0.001337344
0.001145352,0.00663878,0.005225384,8.03E-05,0.018996105,0.9343307,0.011763586,0.021819744,5010,0.106083907,0.00107385,0.001913315,1.98E-05,8.65E-06,0.482955277,0.407930166,1.50E-05
0.007408504,0.0045339,0.015860492,0.000685755,0.37327835,0.471108139,0.007923272,0.119201608,5015,0.189916223,0.003785084,0.007599583,0.00010394,8.81E-05,0.5524777,0.24594219,8.71E-05
0.006778369,0.011909043,0.007358461,0.000578979,0.054373115,0.781582654,0.0057657,0.131653681,5020,0.005070522,0.01951086,0.002522574,0.00021761,5.41E-06,0.568565667,0.4036143,0.000493044
4.62E-06,0.000177387,1.98E-05,1.67E-08,0.989587247,0.010197165,1.02E-06,1.27E-05,5025,0.00131581,0.258566767,0.0115469,1.13E-05,0.31573686,0.276770353,0.136003,4.90E-05
0.000410725,0.005248469,0.000668766,2.85E-05,0.035578024,0.942554832,0.003004816,0.012505842,5030,0.014599758,0.051146485,0.014262657,0.000147349,0.020132607,0.732252955,0.167095423,0.000362764
0.00063321,0.009587555,0.000348751,4.47E-05,0.007342493,0.971682966,0.00310245,0.007257836,5035,0.011343019,0.029231038,0.008385662,6.68E-05,0.000255879,0.274750948,0.67585665,0.000110017
0.001206482,0.004433981,0.006252122,0.000199199,0.008498581,0.926304,0.02021492,0.032890756,5040,0.016279047,0.030789377,0.009945812,6.72E-05,0.000371843,0.169424936,0.773049355,7.24E-05
0.0103606,0.012130409,0.06345686,0.017404815,0.000603667,0.5233417,0.205436185,0.167265743,5045,0.000728202,0.347644776,0.001689582,1.23E-05,0.472207457,0.07258282,0.105127558,7.26E-06
0.003269408,0.00689323,0.016203657,0.001854571,0.08827761,0.5494756,0.045855247,0.288170666,5050,0.000731711,0.042098288,0.003994795,9.65E-05,0.1046326,0.641239762,0.206997782,0.00020859
0.002337635,0.00887534,0.012180618,0.000797365,0.002217818,0.843587637,0.1183933,0.011610286,5055,0.005721122,0.2963877,0.014010568,0.000787735,0.03163515,0.279350877,0.371294826,0.00081203
0.006576868,0.010244409,0.009566258,0.000184711,0.04397504,0.8951171,0.005437751,0.028897846,5060,0.028198145,0.0437405,0.00554596,1.19E-05,0.000689515,0.8827995,0.03892487,8.96E-05
0.001165091,0.002291193,0.006710707,0.000338213,0.009781505,0.824559331,0.012128319,0.143025622,5065,0.221255288,0.043743752,0.07492604,0.027767725,0.000421562,0.2935943,0.314258963,0.024032384
0.000407188,0.001507184,0.002057629,0.000146817,0.011635483,0.969385147,0.007035042,0.007825503,5070,0.066143386,0.183541179,0.019180637,0.002478475,0.00101881,0.353757918,0.3727244,0.001155177
0.010772306,0.007590736,0.010671751,0.000500508,0.060134,0.8703607,0.009643294,0.030326713,5075,0.5089387,0.004503184,0.000450023,1.87E-05,1.36E-06,0.482705325,0.003225341,0.000157308
0.005791137,0.004798974,0.016298588,0.001140313,0.008675644,0.797036946,0.029980952,0.136277452,5080,0.026608558,0.010876893,0.001316982,4.65E-06,2.10E-05,0.940275,0.020868255,2.86E-05
0.005022584,0.010312693,0.014163816,0.000393657,0.062236514,0.855362535,0.026125113,0.026383076,5085,0.098625235,0.030652193,0.013353993,0.000103537,0.000117232,0.466406345,0.390615016,0.000126473
0.001147248,0.006423728,0.008592832,8.75E-05,0.028539678,0.90993005,0.04189228,0.003386717,5090,0.013461654,0.03305425,0.002281727,5.25E-05,0.001131382,0.9169674,0.032478884,0.000572195
0.001091541,0.006055966,0.004108276,0.00025893,0.016030662,0.9399194,0.018952683,0.013582501,5095,0.07443703,0.014956766,0.023898063,0.0004662,2.40E-05,0.246316284,0.6395987,0.000302959
0.001624712,0.004402076,0.010540513,0.000379406,0.000306231,0.8929347,0.0727421,0.017070316,5100,0.098407,0.006203431,0.007749084,0.00014887,6.24E-06,0.5048469,0.3825287,0.000109767
0.003000923,0.009594551,0.005683359,0.001039763,0.021434458,0.934454739,0.013003223,0.011789014,5105,0.090177305,0.022835624,0.001906788,0.000341844,0.000927501,0.8751031,0.004283842,0.004424001
0.001920032,0.012077873,0.013487854,0.000204707,0.054680225,0.862919748,0.032504443,0.022205098,5110,0.077724546,0.009572867,0.01355458,0.000962432,7.45E-06,0.5332307,0.363545448,0.001401952
0.008994693,0.009163695,0.009018305,0.000718261,0.038925894,0.9062988,0.017333923,0.009546399,5115,0.000921854,0.000364442,4.41E-05,1.45E-05,3.56E-07,0.9755746,0.022640105,0.000440078
1.23E-05,0.001340348,0.000223678,7.31E-06,0.001426257,0.9551046,0.007135367,0.034750156,5120,0.05448465,0.062258773,0.021520807,0.010580186,0.006936419,0.744192243,0.04928067,0.05074626
7.24E-05,0.003900907,0.000125541,5.30E-06,0.013113173,0.9654646,0.017102165,0.000215869,5125,0.034413893,0.014383284,0.030356225,0.008478453,0.000593858,0.72292465,0.142456323,0.04639334
0.000257654,0.003859236,0.000138935,3.79E-05,0.000965145,0.9814237,0.011927914,0.001389565,5130,0.1407665,0.016480994,0.00427802,0.001541664,0.001555088,0.7843369,0.001970495,0.04907031
0.002048085,0.010182625,0.000976898,0.000155515,0.001705414,0.9355641,0.047383443,0.001983944,5135,0.219782412,0.004740685,0.024751991,0.001035823,0.001207261,0.26040858,0.00143746,0.4866358
0.002181745,0.007155872,0.001058101,0.000393182,0.00194022,0.9081561,0.076092,0.003022812,5140,0.575049,0.005913112,0.004961465,0.001203029,6.49E-06,0.3922316,0.004795855,0.015839497
0.000210753,0.013674645,0.000597962,5.54E-06,0.077985995,0.8962289,0.010522769,0.000773452,5145,0.030279182,0.013771727,0.014138478,0.013747935,0.000289184,0.718859,0.019943146,0.188971311
0.000178646,0.001162107,0.000202817,1.92E-05,0.000240114,0.7937718,0.204216674,0.000208598,5150,0.244819134,0.132951587,0.082480535,0.001655071,0.01125286,0.4270375,0.008082353,0.091720976
0.00053744,0.003898029,0.000340938,2.18E-05,0.001134629,0.9126925,0.0811047,0.000269953,5155,0.717256367,0.001120787,0.019017031,0.116819747,0.001592509,0.048455615,0.024823213,0.07091472
0.00011871,0.001395333,0.000102816,2.02E-06,0.000126683,0.885448158,0.112743996,6.23E-05,5160,0.058409683,0.06990424,0.007463986,0.001958192,0.005367229,0.8152775,0.007837123,0.03378205
4.09E-05,0.003002025,3.75E-05,2.26E-06,0.021702906,0.973701358,0.001334213,0.000178901,5165,0.045587786,0.365583122,0.008753948,0.000669193,0.003416225,0.5424311,0.004378709,0.029179882
1.64E-05,0.005458246,2.73E-05,1.28E-07,0.501757,0.489539623,0.003194582,6.71E-06,5170,0.275665879,0.022559332,0.177178413,0.11821039,0.000609386,0.202550977,0.142004669,0.061220944
0.000163001,0.00433294,0.000155943,1.51E-05,0.418513238,0.57142967,0.004741377,0.000648733,5175,0.134433448,0.009704552,0.012751346,0.014304124,0.00056371,0.6441901,0.024745781,0.159306943
2.71E-05,0.002483904,2.19E-05,4.53E-07,0.2608206,0.7355755,0.001023165,4.74E-05,5180,0.037532564,0.004929665,0.015434463,0.008519453,0.001027447,0.6735244,0.038918566,0.220113471
0.003797498,0.123021327,0.003769113,0.000116694,0.398976833,0.406770885,0.06278166,0.000765999,5185,0.025916284,0.005923864,0.010642648,0.000270388,0.002084805,0.843867362,0.00301098,0.108283691
0.000102723,0.002671341,6.97E-05,2.39E-05,0.01096003,0.9481417,0.037852027,0.000178618,5190,0.2390456,0.025970696,0.06382186,0.0018918,0.001481858,0.609641254,0.03332303,0.024823869
0.000634607,0.005574164,0.000375886,0.000160092,0.0568305,0.911747158,0.023657402,0.001020206,5195,0.366089344,0.019180127,0.07706796,0.008144824,0.000978523,0.444737077,0.028484866,0.055317286
0.000742385,0.003686846,0.001256152,0.000395575,0.030064441,0.946954846,0.00966992,0.007229848,5200,0.01996865,0.017207502,0.007272717,0.000114521,5.22E-05,0.6076855,0.34759298,0.000105931
,,,,,,,,5220,0.000976258,0.003168637,0.001513244,1.38E-05,0.000684473,0.984263659,0.002351352,0.007028576
0.000843013,0.005278416,0.000457667,4.28E-05,0.007490597,0.9534581,0.031471934,0.000957517,5225,0.007795477,0.02045927,0.006289,0.007469447,0.04128801,0.7637762,0.040023055,0.112899527
0.000663507,0.003821062,0.000309856,3.63E-05,0.005599136,0.963572264,0.025300195,0.000697705,5230,0.013197722,0.006928799,0.007131787,0.000151943,0.053680655,0.7256716,0.00100811,0.192229375
1.19E-05,0.001951198,3.11E-05,4.91E-07,0.011843402,0.948583364,0.03753101,4.76E-05,5235,0.050575815,0.011289964,0.004000813,0.001467181,0.002505692,0.4955209,0.005738278,0.428901374
0.001094813,0.0048694,0.00041266,5.10E-05,0.015021856,0.9394684,0.038385417,0.000696491,5240,0.033171836,0.007759594,0.01421607,0.000801933,0.001279205,0.8294217,0.009208298,0.104141332
0.001276092,0.003395136,0.000400053,4.97E-05,0.006386921,0.949829757,0.03806518,0.000597211,5245,0.09547671,0.040528055,0.021522235,0.001065391,0.000530667,0.793551147,0.010180686,0.037145086
0.00072835,0.003288848,0.000233672,7.20E-06,0.008941714,0.9710527,0.015513442,0.000234059,5250,0.123972483,0.03125018,0.026220445,0.000990529,0.000320978,0.77631104,0.014080375,0.026853971
6.54E-05,0.002406488,8.29E-05,1.76E-06,0.002252062,0.885219634,0.109938085,3.37E-05,5255,0.08399387,0.003332595,0.006122791,9.72E-05,0.003457622,0.5324253,0.000241159,0.370329469
0.000217829,0.002443626,0.000102856,3.46E-06,0.004003823,0.964988232,0.028158156,8.20E-05,5260,0.0695421,0.010588852,0.011974164,0.000131869,0.001840349,0.832488239,0.000919884,0.07251455
0.000406021,0.002890708,0.000122708,9.66E-06,0.004700709,0.9778516,0.013699761,0.000318778,5265,0.010818654,0.022258343,0.009138335,0.010638714,0.001159368,0.724904239,0.026818542,0.1942638
0.000134641,0.001080651,4.22E-05,6.46E-06,0.00076284,0.9580759,0.03972989,0.000167446,5270,0.21029982,0.013173518,0.019814398,0.028108945,0.000261624,0.5302097,0.013724718,0.184407234
0.000166301,0.001525205,6.16E-05,3.65E-06,0.001081472,0.957863331,0.039176926,0.00012149,5275,0.156478986,0.013698811,0.011043895,0.012822522,0.001817911,0.6823692,0.017850965,0.10391777
4.29E-05,0.00162213,0.000143222,6.33E-06,0.000944455,0.7669269,0.2302183,9.58E-05,5280,0.404774249,0.062771596,0.05804073,0.001032791,0.000971013,0.43897745,0.006149356,0.027282827
5.06E-05,0.001776795,2.93E-05,1.46E-05,0.003196386,0.9854808,0.008961735,0.0004898,5285,0.06381441,0.012099508,0.033660363,0.00022412,0.005512476,0.860542,0.009191181,0.014955924
0.000103699,0.003425343,9.77E-05,1.68E-05,0.010402162,0.9581651,0.02751444,0.000274817,5290,0.010446159,0.01240757,0.003475231,0.003615578,0.001035016,0.615018249,0.005565173,0.348437041
0.000106299,0.00251307,7.32E-05,1.81E-05,0.01675528,0.9668558,0.013240986,0.000437265,5295,0.027595092,0.003516405,0.005995822,0.00237175,0.002080548,0.398001,0.001771976,0.5586674
