host_id,neighbourhood,room_type,listings_count,availability
1476954,3,1,1,0
1478035,2,1,1,77
1479816,3,1,1,64
1366270,2,2,2,354
1482460,3,1,1,143
1483022,3,1,1,66
1475866,3,2,1,0
1486034,3,1,1,347
1487126,2,2,1,0
130918,3,1,1,47
1489128,3,1,1,27
969259,3,1,1,138
1491538,2,1,1,303
666176,2,2,1,365
1202928,2,2,1,11
1492339,3,2,1,0
433917,2,1,1,0
1494799,3,1,2,274
1495090,3,1,1,55
1495196,2,1,1,327
1495141,2,1,1,212
1686379,3,1,1,273
1495502,2,1,3,110
1495551,3,1,1,0
1496592,2,1,1,284
1496847,2,1,1,285
16851,2,1,1,0
1497569,3,1,1,94
1498567,3,1,1,329
1498808,3,2,1,336
107853,3,2,1,38
347036,3,1,1,0
632334,2,1,1,0
1502469,3,1,1,278
1503516,2,2,1,122
815741,3,1,1,15
1454655,4,2,1,362
1505217,2,1,1,297
1505529,2,1,1,225
753766,2,2,2,173
207124,3,1,2,282
1510220,3,2,3,95
1321504,2,1,1,284
1457410,3,1,1,0
1511323,3,1,1,144
302936,2,2,4,164
1509416,4,1,1,0
1511712,2,2,1,123
169927,3,1,2,275
1513068,3,1,1,65
1513294,2,2,1,0
1513593,3,1,1,0
1507565,3,1,1,92
1021834,2,1,1,0
1515730,3,1,1,224
1516252,2,1,1,0
103773,2,1,1,139
1516439,3,1,1,270
910719,3,1,1,0
1341417,3,1,1,273
1495502,2,1,3,20
1520436,3,1,1,0
417504,2,1,28,365
1521432,4,1,1,0
417504,2,1,28,351
45682,3,1,1,51
417504,2,1,28,363
417504,2,1,28,350
417504,2,1,28,358
430188,2,2,3,141
592967,2,2,4,242
417504,2,1,28,365
491079,3,2,1,346
1523610,2,2,1,0
1387286,2,2,2,0
1526273,3,1,1,0
568585,3,1,1,112
496164,2,2,2,352
1528912,4,2,2,344
1530310,2,2,2,233
839679,2,2,3,0
1533232,2,2,1,284
891184,3,1,1,128
1535997,2,2,2,267
1535987,2,2,1,363
2339,3,1,2,190
1539749,2,2,4,313
1539749,2,2,4,316
1459446,2,1,2,323
1412944,2,2,1,363
1540511,3,1,1,231
1480364,2,3,1,334
787261,3,1,1,133
1543357,2,1,1,311
1220404,2,1,2,337
1531385,2,1,1,266
1546306,3,1,1,252
1552287,3,1,1,337
3939029,3,2,1,0
1550389,3,1,1,0
1550937,4,2,1,334
1555696,2,1,1,0
1555897,2,2,1,314
1556814,3,1,6,303
1556814,3,1,6,280
1556814,3,1,6,180
1557541,3,1,1,65
1558260,2,2,1,336
1556814,3,1,6,305
1562045,3,1,1,0
1563313,2,1,1,45
1564033,2,2,1,348
1567468,3,1,1,234
185753,3,1,1,217
1570170,2,1,1,290
1556814,3,1,6,291
1571722,3,1,1,301
1572332,3,2,1,300
592967,2,2,4,242
599076,2,1,4,333
1577961,2,2,1,214
537478,4,2,3,181
1585303,4,2,1,0
1585641,2,1,1,329
1586945,3,2,1,88
1594995,2,1,1,0
1590548,2,1,1,354
1390555,5,2,1,213
745069,3,2,2,360
599076,2,2,4,365
1597481,2,2,1,334
72747,2,1,1,283
1601664,3,2,2,333
142147,4,2,1,358
1270766,3,2,1,292
163545,3,1,1,21
1197650,2,1,2,46
1118227,2,1,1,117
1606133,3,2,1,2
1606222,2,2,1,85
1479966,2,1,1,365
1614523,5,1,2,31
1615849,2,2,1,0
1615789,2,2,1,67
1617817,3,2,1,306
608396,4,2,2,265
1620108,3,1,1,0
1623069,3,1,1,295
1630715,2,1,1,319
1631400,3,1,1,30
1631733,2,1,1,293
25551,2,1,1,28
1632149,3,2,1,166
1633100,2,1,1,300
1639120,2,2,3,325
9647066,2,2,2,310
1639884,2,2,1,348
1642126,3,1,1,318
1643166,3,2,1,317
516347,2,1,1,326
1366194,2,1,1,22
836488,3,1,1,317
1644267,4,2,1,363
1642096,2,2,2,287
1644999,3,1,1,108
1649300,2,1,1,347
1651591,2,2,1,146
693043,3,1,1,54
1610852,3,2,1,273
54090,3,1,1,291
496863,3,1,1,281
1118296,2,1,1,32
1581276,3,1,3,67
306739,2,1,4,335
6064192,3,1,1,209
1657885,3,1,1,317
1639120,2,2,3,313
1660724,3,2,1,355
1661965,2,1,1,0
92788,3,1,2,309
1665922,3,1,1,0
668564,3,1,1,99
1288422,3,2,1,42
795281,3,1,1,325
51038,2,2,5,270
82896,3,1,1,12
1676487,3,1,1,0
1013131,3,1,2,290
890215,2,1,1,273
1679743,3,2,1,214
1680375,2,1,1,16
1681546,3,1,1,364
312288,3,2,1,336
322641,2,1,3,0
1692672,3,1,1,363
33188,2,2,1,365
1694546,2,1,1,4
1695873,3,2,1,329
1567587,4,2,3,312
1698391,3,2,3,335
499232,3,1,1,321
1704739,4,1,1,298
1709216,2,2,3,331
1709216,2,2,3,318
1709216,2,1,3,330
1710697,3,2,2,348
1711529,3,2,1,317
1712286,3,1,1,0
1713685,2,1,1,348
1404534,3,1,1,329
1715879,3,1,1,242
1720416,2,1,1,0
1723485,3,1,1,7
2648270,2,2,2,0
1731414,2,2,1,0
483013,3,1,1,0
168417,3,1,2,351
1736835,3,1,1,110
1737256,3,1,1,0
1740216,3,2,2,321
1740955,2,2,1,282
1732559,3,2,2,232
10609846,3,2,1,269
1746209,3,2,1,273
1745312,3,2,1,0
1732559,3,2,2,260
1745402,2,1,1,0
1755339,3,2,1,0
1756020,3,1,1,346
1331566,3,1,1,365
1757016,3,1,1,0
562614,3,1,1,271
251176,3,1,1,332
250580,2,2,1,339
498293,3,1,1,273
74777,2,1,1,294
1747222,2,1,1,37
417652,3,1,1,322
1785800,2,2,5,351
1333852,3,2,2,340
592967,2,2,4,331
592967,2,2,4,184
314377,3,1,2,131
354996,2,2,2,253
1474749,3,1,1,24
1229641,3,1,1,314
1797859,2,2,1,19
1315949,3,1,1,335
1331173,3,1,1,342
1805539,2,1,1,250
954367,3,2,2,18
1807572,3,1,1,2
1807848,2,2,1,0
1812262,2,2,1,365
1814949,2,1,1,301
1815951,3,1,1,3
1631288,2,2,1,81
1386983,3,2,2,306
1824881,2,2,2,42
1824972,2,1,1,359
1828506,3,2,2,333
1828524,2,2,1,0
390251,3,2,4,363
1836919,4,2,1,364
256239,3,2,1,365
1834568,2,1,1,365
380138,4,2,3,132
1842714,2,2,1,243
1476531,3,1,1,41
959239,3,2,1,362
260265,3,2,3,29
28217,2,2,1,274
1728785,2,2,1,353
1115321,2,2,3,6
1190019,3,2,1,310
179679,2,2,1,302
1863447,2,2,1,334
1863581,3,2,1,341
1864198,2,2,1,348
1869567,2,1,1,0
525871,2,1,1,273
1872543,2,2,2,273
249006,3,1,1,288
1879389,2,2,2,361
1884204,2,1,2,294
380138,4,2,3,147
1887999,5,2,1,0
1895957,3,1,1,2
1902403,2,1,1,0
1902623,3,1,1,0
47691,3,1,1,307
438133,2,2,2,323
1317588,2,1,1,0
1911385,2,2,2,43
732535,3,2,3,365
732535,3,2,3,365
1923644,3,1,1,48
828428,2,2,2,304
1928213,3,2,1,365
1930204,2,2,1,1
1931205,1,1,1,344
2758,3,2,3,295
1934317,3,1,1,363
1935291,3,2,1,288
1935605,3,1,1,0
1828506,3,2,2,364
390251,3,1,4,65
1939728,3,2,1,365
1146958,3,1,3,329
1940194,2,2,2,364
141933,2,1,1,179
1947974,4,2,2,363
1960128,4,3,2,364
1960189,2,1,1,121
1961411,3,1,1,0
156935,2,1,1,288
1964342,3,2,2,273
1698844,3,1,2,365
1303029,3,2,2,95
1965972,3,1,1,110
1967809,3,1,1,230
1968502,3,2,1,327
1969093,3,1,1,8
1969981,2,1,1,96
1947974,4,2,2,363
1970839,3,1,1,0
1466011,2,2,2,148
1148395,3,1,4,270
1491414,3,2,1,347
1978457,3,1,1,63
1885944,2,2,1,303
1981742,3,1,1,297
70234,3,2,1,273
1985717,3,2,1,0
195089,3,1,1,288
325790,3,1,1,312
1989327,2,1,1,228
181376,2,2,3,348
434632,3,1,1,39
1994871,3,2,1,82
1996265,3,2,1,333
1488809,2,1,1,91
1998913,2,2,1,0
1985759,2,1,1,16
380138,4,2,3,115
2000711,2,1,1,255
2000787,2,2,1,214
2001830,1,2,3,326
462379,2,1,2,325
1294674,2,2,2,319
2005740,3,1,2,112
2006712,3,2,1,365
2007638,3,1,1,310
2008053,2,2,3,129
2010724,3,2,5,332
1386983,3,2,2,325
2013117,3,1,1,0
242506,2,2,2,218
2017752,2,1,1,340
2018042,4,1,1,168
2020431,3,1,1,326
814964,2,2,3,335
2027134,3,1,1,329
1952186,2,1,1,5
2015914,2,2,7,308
2032340,3,1,1,0
2034361,3,1,1,0
520189,2,1,1,338
1621363,2,1,2,335
2010724,3,2,5,327
405225,2,1,1,1
2039658,3,1,1,46
2042271,2,2,2,0
2042927,2,1,1,39
2047776,3,1,1,246
1697784,2,2,1,273
2050338,2,1,3,248
2051075,2,1,2,289
2051184,2,1,1,167
2051961,2,1,1,18
1286417,2,2,1,315
2057386,2,1,1,0
1559494,2,2,7,272
2058214,3,2,1,267
2058189,2,1,1,334
2058754,3,2,2,315
2061609,2,1,1,2
319077,2,1,5,349
2050328,3,1,1,0
2068608,3,1,1,238
970385,3,1,3,19
2714164,2,1,2,166
2072711,2,1,1,326
119588,2,1,2,289
2077230,3,1,1,275
2057949,3,1,1,0
2085639,2,1,1,256
2087636,3,1,1,0
1008997,3,1,2,2
2096690,2,1,1,65
29762,2,2,7,326
923681,3,1,1,152
29762,2,2,7,330
1530310,2,2,2,278
2103666,3,1,1,0
2105276,4,1,1,348
2107234,2,1,1,38
2108853,3,1,1,365
2109258,4,1,1,0
2111607,3,1,1,2
2103888,3,1,1,298
2076206,3,1,1,284
2076827,3,1,1,0
2117887,2,1,2,17
2117999,3,1,1,0
764790,2,1,1,0
29762,2,2,7,329
24375,2,1,2,364
29762,2,2,7,294
2128778,2,2,2,54
2134900,3,2,1,0
2141109,3,1,1,0
2144415,2,2,1,10
361855,3,1,3,350
2148881,4,2,1,90
2151706,3,1,1,64
644941,2,1,1,2
287733,2,1,1,272
29762,2,2,7,326
1906804,2,1,1,354
2117078,2,1,1,350
2161129,4,2,3,348
2140949,2,2,1,352
2164138,3,1,1,328
706228,3,1,1,287
2165711,3,1,1,315
2168251,2,1,1,346
2168468,3,2,2,315
2169254,2,1,1,342
2169825,3,2,1,3
290662,2,1,1,272
2175110,3,1,1,0
2177462,2,1,2,340
428673,2,1,2,365
2179603,2,1,1,317
1566042,2,2,1,363
1834658,3,2,4,364
2186881,3,1,1,10
2195090,3,1,1,362
2195782,2,2,1,191
2199671,2,1,1,32
1655939,4,1,2,258
793225,3,1,1,0
2208383,3,2,1,273
2204078,3,1,1,246
2206506,2,1,2,252
420542,1,2,1,333
2008053,2,1,3,128
2008053,2,2,3,143
2212215,2,2,1,85
2212783,2,1,1,329
2216673,3,1,1,284
1109143,3,2,1,119
1267021,4,2,5,365
1267021,4,2,5,364
2227711,2,2,1,334
1964342,3,2,2,337
124357,2,2,4,346
2229582,3,2,1,0
2232295,3,1,1,131
2233165,2,2,1,363
1812871,1,1,1,318
1337698,3,1,1,319
2156913,4,2,13,361
2219255,2,2,4,333
2235105,2,1,2,0
2101972,3,1,1,318
1277004,2,1,1,234
2237267,3,1,1,266
9647066,2,2,2,350
2238348,2,1,1,0
2228665,2,2,1,0
2242828,2,1,1,83
2246071,2,1,1,0
2248545,2,1,1,92
2246241,3,1,1,0
137814,2,2,3,323
2107905,2,1,1,289
2252261,3,1,1,226
2256583,2,1,1,0
2258913,3,2,1,274
2259061,3,1,1,147
2265389,3,1,1,319
2004416,3,1,1,343
2265770,3,2,5,61
1831271,2,1,1,339
2266123,3,1,1,343
2267864,3,1,2,281
2268393,2,2,2,306
2265770,3,2,5,74
1465519,3,2,3,362
2269450,2,1,1,0
1594083,3,1,1,0
2269776,3,1,1,364
2270454,3,2,1,0
2274284,3,1,1,303
2274176,3,1,1,157
2275829,3,1,3,3
2265770,3,2,5,72
2268393,2,2,2,45
346366,2,1,2,346
2282355,3,1,1,0
1479890,3,1,1,362
2286885,2,2,1,316
128890,3,1,1,0
1678287,2,2,1,249
2297784,2,2,1,309
2298239,3,2,1,181
2300830,2,2,1,131
1333948,3,1,1,21
1364205,3,1,1,273
2307613,3,2,1,273
2312055,2,1,1,53
2313745,2,2,1,0
2313878,3,2,7,349
815977,2,1,2,105
612551,2,1,1,273
2316542,2,1,1,293
1824881,2,2,2,7
346366,2,1,2,334
2321321,4,3,1,348
2321870,3,2,1,128
2325861,3,2,1,0
2326121,3,1,1,256
2332430,3,1,1,339
2120259,2,2,1,304
2334269,3,2,1,10
1507558,3,2,1,220
2335775,2,1,1,128
2334674,3,1,1,288
1274269,3,2,1,281
2220859,2,1,1,0
2147438,2,2,1,365
2308387,4,1,1,365
2342705,3,1,1,155
2318838,1,1,1,299
2347382,4,2,2,140
2351435,2,1,1,273
599076,2,1,4,342
2355439,2,1,1,0
1752089,3,1,1,0
2358846,3,1,1,359
332909,3,1,1,266
295544,2,2,3,317
828428,2,1,2,0
2363997,3,1,1,0
2135229,3,2,1,305
277379,3,2,2,301
2368753,3,2,1,238
2369019,3,1,1,19
2368133,3,1,1,348
2370111,2,1,1,240
385367,2,1,1,241
1130454,3,1,1,0
2373120,3,2,1,305
2373167,2,1,1,64
410018,3,1,1,9
2374190,4,2,1,364
2377104,2,1,2,227
2361715,3,2,1,309
646201,2,1,1,0
2384818,2,1,1,0
914838,3,1,6,293
2389885,2,2,1,303
2390919,4,1,2,365
1492619,3,1,1,274
2393537,2,1,2,263
2397411,2,1,1,3
2306962,2,1,1,0
2398606,2,1,1,330
2399258,2,1,1,2
51687,3,1,1,242
2399919,3,1,1,57
2409790,3,1,1,222
58745,2,1,1,334
2410081,3,2,2,365
2413714,2,1,2,352
1385601,2,2,1,357
619154,2,1,1,5
2338928,3,1,1,285
2415620,3,2,1,0
1874001,3,1,1,304
2416281,2,1,2,224
2263568,4,1,2,0
864370,3,1,1,0
2419590,2,1,1,253
371322,3,1,1,234
2420670,2,1,1,126
1027283,2,2,1,0
2422907,3,1,1,121
2423067,3,2,2,22
2423401,2,2,1,238
2424873,3,1,1,328
2426128,2,2,1,280
2427385,2,1,1,0
2427868,2,2,1,363
2429247,3,2,1,347
1995093,3,1,1,21
2435392,2,1,2,284
2435902,3,1,1,0
2413453,2,2,1,365
2436633,3,1,1,305
1407251,2,1,2,365
1448564,4,2,2,361
2442340,2,2,1,0
1527535,3,1,1,353
2446219,4,2,2,333
2188827,3,1,1,41
2448090,3,1,1,307
2448882,2,2,1,281
2455462,2,2,1,0
2419727,3,2,1,25
2459020,3,1,2,301
2426779,2,2,1,193
2461518,3,2,1,310
2424124,2,1,1,92
2462260,2,1,1,318
906067,3,2,1,165
1396546,2,1,1,299
2465934,4,3,1,341
599076,2,2,4,364
2470608,3,1,1,0
1336370,3,1,1,322
2206506,2,2,2,348
1386685,3,1,1,0
2471671,3,2,1,354
2472680,2,2,1,319
1367090,1,2,7,338
1490833,3,2,1,288
48599,3,3,2,83
2477896,3,1,1,265
2478675,2,2,4,351
2100968,2,1,1,210
2483236,5,2,1,354
2483293,3,1,1,329
2484383,2,1,1,0
2486797,3,2,1,119
471928,3,1,1,18
2487309,2,1,1,173
2487319,3,1,1,0
2356449,3,1,1,0
1375665,3,1,1,23
2490471,3,1,1,0
2490915,3,2,1,0
167417,2,2,1,264
2492989,3,1,1,310
1559494,2,2,7,272
2267153,3,2,2,10
2495797,2,2,1,64
2496620,3,1,1,2
864735,4,1,5,365
2349977,3,1,1,70
2001830,1,2,3,306
558466,3,2,1,338
1539749,2,2,4,313
2504057,3,1,3,299
1559494,2,2,7,276
1559494,2,1,7,238
2505447,3,2,1,318
2506909,2,1,2,335
2510793,3,1,1,332
2472305,2,1,1,356
2513726,3,1,1,306
2514067,2,1,1,0
2514856,2,2,1,29
2515124,3,1,1,0
2519178,2,1,1,40
1236995,4,1,1,360
1840766,2,1,1,0
2521848,3,1,1,0
2522815,2,1,2,54
549971,3,2,1,365
2521513,2,1,1,1
2522854,2,1,1,292
2384859,3,1,1,263
2396295,4,1,1,305
2526259,3,1,1,27
1367316,2,2,5,341
343280,2,1,1,0
2530670,2,1,1,33
2538544,3,1,1,282
2538621,3,1,2,314
167759,2,1,1,340
2542895,3,1,1,0
2543761,2,1,1,0
2544648,3,3,1,67
2548188,3,1,1,308
78742,4,1,1,0
2548478,3,1,1,0
2155917,2,1,2,325
2155832,3,1,1,218
1366310,4,2,2,343
2557262,2,1,1,10
2558159,3,1,1,286
2558779,2,2,4,346
2562882,2,1,1,0
2563739,3,1,1,332
2564724,2,1,1,273
2440317,2,2,1,0
1720619,2,2,1,276
2389494,4,1,1,0
1628629,2,1,2,0
1413546,3,2,1,337
1031663,2,1,1,301
2334703,2,1,1,0
2571928,3,2,1,0
2572253,2,1,1,123
2575296,3,1,1,261
2579817,2,1,1,350
1169604,2,2,2,311
184883,3,1,1,329
2556498,1,1,1,158
1104814,3,1,1,0
2584624,3,1,1,326
2588179,3,1,1,0
2589332,3,1,1,334
2205455,3,2,1,183
2571265,2,1,1,326
2103941,2,1,1,242
1794198,2,2,1,324
2437017,3,1,1,66
2622352,3,1,1,290
1173398,3,1,1,358
1347145,2,1,1,95
756173,2,2,4,138
2249904,3,2,1,361
2605064,3,1,1,300
263510,3,2,2,297
1816331,2,2,1,0
3351261,2,1,2,346
1787284,4,1,1,271
2368437,2,1,1,74
2495836,2,1,1,0
2609535,3,1,1,37
2396348,3,1,1,358
1445298,2,2,1,0
1943161,2,2,2,338
683230,3,1,2,313
2617850,2,1,1,332
889878,2,1,1,245
2621904,3,2,1,362
2622881,3,1,1,288
2623253,3,2,1,69
2624738,3,1,1,319
598770,2,2,1,0
2630351,3,3,1,52
2630749,2,2,1,316
2306127,3,2,1,236
2635025,2,2,1,365
2635819,2,2,1,363
1465697,3,1,1,263
2636764,2,1,1,308
2305085,3,2,1,29
2639043,2,2,1,335
2161129,4,2,3,318
2639425,3,1,1,311
124863,3,2,1,276
2643242,3,2,1,0
2644519,3,1,1,331
2645592,4,1,2,346
2648429,2,2,1,273
512878,3,1,2,14
2640100,3,1,1,147
2653648,3,1,1,290
19727,4,2,1,0
2654865,3,1,1,271
2660031,2,2,1,334
2662906,4,1,2,0
1879389,2,1,2,359
2662404,4,1,1,306
2664972,4,2,2,242
176903,3,1,3,364
865264,4,1,1,305
2674637,2,1,1,0
534328,3,2,1,123
2491776,3,1,1,0
2676438,3,1,1,2
1033659,2,2,2,271
549036,2,2,1,236
746552,2,2,1,330
2132052,2,2,1,30
2682088,2,1,1,0
1785800,2,2,5,63
2684047,2,1,1,264
2680820,4,2,3,321
2687009,2,1,1,0
184816,2,1,1,266
1792568,3,1,1,361
2693076,2,1,1,0
2694038,3,1,1,314
2694451,2,1,1,365
356208,3,1,1,14
2641974,4,1,1,0
2647578,3,2,3,362
2699022,3,1,1,0
2702563,3,1,1,0
2687671,3,2,5,308
2707250,3,1,1,7
2277487,3,1,1,4
2712998,3,1,2,2
2714897,2,2,2,169
2715012,2,1,2,354
2716256,4,1,1,0
2705601,3,1,1,0
2261381,2,1,1,6
567226,3,1,2,335
2647043,2,2,1,365
2647578,3,2,3,306
2647578,3,2,3,349
647114,2,1,1,304
1925503,3,2,1,49
17655,3,1,1,94
2687671,3,2,5,309
2740265,3,1,1,254
2740824,2,1,1,0
2742918,4,1,2,61
1475239,3,1,1,319
2737711,2,1,1,11
1161201,2,2,2,357
207124,3,2,2,282
2749686,3,1,1,42
2750389,2,1,1,0
2752843,3,1,1,122
2753256,3,1,1,307
2744237,2,1,2,144
2035021,2,1,1,343
1292274,3,2,2,358
2762002,2,2,1,365
63955,3,2,1,363
2764079,3,2,1,31
2728817,3,1,1,273
2766502,3,1,1,109
2641677,2,1,1,3
2770788,3,1,1,1
2773585,3,1,1,49
2378357,3,2,1,320
2775674,3,1,1,154
2566095,2,2,1,166
2776635,2,2,4,363
2777118,3,1,1,242
2777672,3,3,3,335
2780825,3,1,1,358
2786764,3,2,1,311
2483085,3,2,1,308
1295575,3,2,1,354
2789268,3,2,1,80
2789557,3,2,1,309
2790324,2,1,1,0
2790890,2,1,1,300
2590864,2,1,1,273
627217,3,1,3,307
1334904,3,1,1,269
1169604,2,2,2,305
268542,3,1,1,46
1725761,3,1,1,273
2806561,2,1,1,291
1900800,3,2,1,281
411489,2,1,2,316
1141935,2,2,3,360
2820976,2,2,1,0
2822245,4,1,4,205
2270624,3,2,1,353
2822805,2,2,7,89
38513,2,1,1,338
2522815,2,2,2,332
1195596,2,2,1,0
2828813,2,2,1,73
1785016,3,1,1,277
2834840,3,2,1,88
426725,3,1,1,0
2838861,2,2,2,6
2839267,4,2,1,54
1449904,3,2,2,108
2844616,3,1,1,310
2847655,2,1,1,0
388608,2,2,1,0
2851409,2,2,1,308
2851386,3,1,1,10
1115218,3,1,2,13
2572689,3,2,1,0
2311767,3,2,1,271
550635,3,1,1,52
2775107,2,1,1,193
2861848,2,2,1,0
2862454,2,1,1,321
2861854,4,1,2,238
733370,4,2,1,242
2765338,3,1,1,0
2870372,3,1,1,0
2870440,2,1,1,0
2869433,2,1,1,210
1164963,2,1,1,10
343302,2,2,2,273
2873361,3,1,1,0
2423042,3,1,1,0
2748223,2,1,2,301
2878358,3,2,1,346
2879543,2,1,2,342
2819805,3,2,2,329
1256908,2,1,1,0
1267021,4,2,5,365
911596,3,1,1,350
2886652,2,1,2,320
2888900,2,1,2,150
63349,2,1,1,123
642196,3,2,1,351
311286,2,2,4,333
2893127,3,2,1,329
2675644,5,2,11,357
1934166,3,1,1,0
2897329,3,1,1,235
807642,2,2,1,365
2903343,3,1,1,341
2905944,2,2,1,0
2908361,2,1,1,0
226077,2,1,1,53
1523018,3,2,1,357
2920855,2,1,1,1
2923714,3,1,1,16
2924113,3,1,1,0
1581627,2,1,1,90
2932668,2,1,1,0
2926404,2,2,1,334
2926593,4,1,1,19
2929585,3,1,1,164
2929756,3,2,3,116
2675644,5,2,11,354
2675644,5,2,11,321
769241,4,2,1,363
2929756,3,2,3,132
2934010,3,1,1,0
452187,3,1,1,54
663888,2,2,1,0
2937252,3,1,1,0
2937468,3,1,1,19
898980,2,2,1,0
2943157,3,1,1,306
1683416,2,2,1,80
2947259,2,2,2,355
2947790,3,1,1,0
2948223,2,1,2,269
2948491,3,1,1,0
2648088,2,1,1,260
1864866,3,2,1,276
2954200,4,2,1,333
2954680,2,1,1,0
2954406,3,2,1,275
2837163,2,2,2,347
2958374,2,1,1,0
2929756,3,2,3,158
2960326,2,1,1,311
1572547,4,1,1,104
2965915,3,1,1,242
2966937,2,1,1,273
1036617,2,1,1,284
2981748,3,2,1,334
604190,2,1,2,334
210746,2,2,3,357
2973437,2,1,1,0
2155715,3,1,1,190
1834658,3,1,4,362
2640845,2,1,1,0
2233907,2,1,1,0
2979607,4,2,1,365
2980105,3,2,1,346
2316922,2,2,1,73
2674592,3,2,2,352
1651471,2,1,1,352
2982876,2,2,1,0
177724,3,1,1,0
2989685,3,1,1,242
2990829,2,1,1,0
2992458,2,1,1,210
2800191,3,2,1,112
754464,3,2,1,0
3000940,2,1,1,128
3002643,3,1,1,6
3003792,3,2,1,273
3005234,2,1,1,365
3009018,3,1,1,282
3009067,3,2,1,9
3010391,3,1,1,97
3011547,2,1,4,342
2874433,3,1,1,28
893148,3,2,1,318
2990582,3,2,1,292
3019601,3,1,1,36
3019795,2,1,1,0
3647,4,1,3,283
2592038,3,1,1,0
617147,3,1,1,315
2992042,2,1,1,342
3029414,3,1,1,260
3039868,3,2,1,167
3043474,2,1,1,303
3044171,3,1,1,304
2712353,2,2,2,357
3047107,2,1,1,274
3047336,4,1,1,273
3054386,3,2,1,340
3055922,3,1,1,311
114649,2,2,2,92
3059155,4,2,1,357
3064095,2,1,1,273
3065891,2,1,1,0
92451,2,1,1,272
2272846,2,2,2,271
3069794,2,2,2,365
3072504,4,2,2,335
3073291,4,1,1,0
3074345,2,2,1,226
877452,2,2,4,76
1639755,2,1,3,28
3083423,3,1,1,6
1563352,2,2,1,0
3097033,3,1,2,5
3102648,2,1,1,35
3107764,2,1,1,0
3114411,3,1,1,327
2378696,3,1,1,279
3117422,3,1,2,49
585879,2,1,1,0
1401498,2,1,1,0
2108126,3,1,1,215
3124940,3,1,1,0
2397437,2,1,1,1
3129020,3,1,1,0
289188,3,2,3,242
155163,2,2,1,0
2459020,3,2,2,322
3130534,3,1,1,349
3129017,2,1,1,336
3132139,3,1,1,334
3132537,2,2,1,342
3137470,3,1,1,359
3139114,3,1,1,276
9450663,3,1,1,57
2469127,2,2,3,273
3141665,3,1,1,212
3142049,3,2,4,335
439690,2,1,1,335
3150997,3,1,1,172
1568517,4,2,2,334
2921359,3,1,1,3
2354167,3,3,1,0
417169,3,1,1,0
1215949,2,1,1,281
3033622,2,2,2,37
3169764,3,2,1,349
8425,3,1,1,11
3173521,3,1,1,338
1388776,3,1,1,275
3181056,5,1,1,77
3184143,2,1,1,292
3187366,3,2,1,214
1182294,2,1,1,0
1583594,3,2,1,0
1483081,5,1,1,300
3196081,3,1,1,290
3199395,2,2,1,318
165045,2,2,3,365
165045,2,2,3,365
3201337,3,2,2,58
3064304,2,2,1,343
3202450,3,2,1,273
129352,2,2,2,347
3206408,2,1,1,5
3208323,3,2,1,226
579412,2,1,1,70
3213766,2,2,2,364
241559,2,1,2,322
3135924,3,2,1,322
731352,2,1,1,274
1100494,3,2,3,332
400262,3,2,1,68
3221810,3,2,2,334
3225114,2,2,1,365
15523,5,2,2,359
195137,3,1,4,284
2494666,3,2,2,52
3230391,2,2,1,344
3233986,4,2,3,279
912101,2,1,1,31
1740784,3,2,1,0
3235547,3,1,1,335
352230,3,1,1,341
2737163,3,1,1,24
3238572,3,1,1,268
3180741,2,1,2,335
3239363,3,1,2,338
3240533,3,1,1,0
3244745,3,1,1,249
1855304,3,2,1,342
3245431,3,1,2,120
3245431,3,1,2,320
3246879,3,1,1,357
672510,3,2,1,61
62583,2,1,1,332
2687920,3,3,1,329
3258271,2,2,2,329
3259724,2,1,1,92
3262771,2,1,1,0
3269275,2,1,1,122
3272526,3,1,1,249
468752,3,2,1,308
3273513,3,1,1,1
3274376,2,1,1,296
2072585,4,1,1,364
2494666,3,1,2,15
76543,3,1,1,144
3023252,3,1,1,182
3280294,3,1,1,242
3283883,2,3,1,216
2410081,3,2,2,359
1242765,3,1,1,363
3291022,3,1,1,0
3293368,3,1,1,200
3301276,3,2,2,28
1544804,4,2,2,1
3301845,3,1,1,0
3180741,2,2,2,347
3307004,3,2,2,20
1018508,3,1,1,0
3309931,2,2,3,318
3310189,2,2,3,273
3311603,2,1,1,317
414627,2,1,1,260
3312204,3,2,1,285
3315563,3,1,2,271
3308518,2,1,1,78
3291955,2,2,1,365
3317183,2,1,2,315
3318889,3,1,1,284
3319410,3,1,1,61
3320650,3,2,1,358
3323929,4,2,1,365
1648054,2,2,1,364
61403,2,1,1,273
3166753,3,1,1,2
270064,2,1,1,208
3330459,3,2,1,64
1768197,2,2,1,359
3311708,2,1,2,321
3341426,3,1,1,0
3341663,3,1,1,227
3343228,2,2,2,4
3343457,3,1,2,0
3371859,2,1,2,308
3328706,3,1,1,326
3351317,3,1,1,145
1139222,3,1,1,294
2490963,3,2,1,0
1486465,2,1,1,0
3369487,3,1,1,329
3370705,2,1,1,87
3371222,3,2,1,183
3372562,3,1,1,278
3376141,3,1,1,4
2390260,3,1,1,263
3383354,3,2,1,0
3363720,2,2,3,265
2748223,2,1,2,349
1828260,3,1,1,285
2400932,2,1,1,310
3392287,3,2,3,164
1360296,2,2,3,333
3393930,2,1,1,313
3395693,4,2,1,0
3363720,2,2,3,245
88791,4,1,1,2
3394051,2,2,1,350
3392309,4,2,1,365
3402321,3,1,1,94
