clinton_anger,clinton_contempt,clinton_disgust,clinton_fear,clinton_happiness,clinton_sadness,clinton_surprise,frame_time
0.000663507,0.003821062,0.000309856,3.63E-05,0.005599136,0.025300195,0.000697705,5230
1.19E-05,0.001951198,3.11E-05,4.91E-07,0.011843402,0.03753101,4.76E-05,5235
0.001094813,0.0048694,0.00041266,5.10E-05,0.015021856,0.038385417,0.000696491,5240
0.001276092,0.003395136,0.000400053,4.97E-05,0.006386921,0.03806518,0.000597211,5245
0.00072835,0.003288848,0.000233672,7.20E-06,0.008941714,0.015513442,0.000234059,5250
6.54E-05,0.002406488,8.29E-05,1.76E-06,0.002252062,0.109938085,3.37E-05,5255
0.000217829,0.002443626,0.000102856,3.46E-06,0.004003823,0.028158156,8.20E-05,5260
0.000406021,0.002890708,0.000122708,9.66E-06,0.004700709,0.013699761,0.000318778,5265
0.000134641,0.001080651,4.22E-05,6.46E-06,0.00076284,0.03972989,0.000167446,5270
0.000166301,0.001525205,6.16E-05,3.65E-06,0.001081472,0.039176926,0.00012149,5275
4.29E-05,0.00162213,0.000143222,6.33E-06,0.000944455,0.2302183,9.58E-05,5280
5.06E-05,0.001776795,2.93E-05,1.46E-05,0.003196386,0.008961735,0.0004898,5285
0.000103699,0.003425343,9.77E-05,1.68E-05,0.010402162,0.02751444,0.000274817,5290
0.000106299,0.00251307,7.32E-05,1.81E-05,0.01675528,0.013240986,0.000437265,5295
0.000129386,0.003116728,0.000130936,6.50E-06,0.009515845,0.09488057,4.27E-05,5300
0.000281844,0.001782342,0.000119376,1.30E-05,0.006175217,0.038521785,0.000357024,5305
6.71E-05,0.002268636,5.39E-05,6.02E-07,0.134789124,0.004650679,3.62E-05,5310
0.000104639,0.003004518,4.20E-05,1.07E-06,0.031269185,0.003096275,5.03E-05,5315
0.000245366,0.005235251,0.000168653,0.00011523,0.008261237,0.020873273,0.001383408,5320
1.53E-05,0.000858474,1.52E-05,2.19E-07,0.07495113,0.00217725,7.00E-05,5325
0.000162064,0.006223837,5.37E-05,2.12E-06,0.04802183,0.003914192,7.56E-05,5330
6.97E-05,0.001997596,5.31E-05,5.58E-06,0.493758619,0.001638686,0.000172914,5335
0.000242043,0.005916385,0.000184384,1.45E-05,0.075324565,0.006506037,0.00034699,5340
0.000119105,0.003324968,5.85E-05,5.70E-07,0.034271568,0.010592797,2.52E-05,5345
0.000724885,0.011439223,0.001438682,2.00E-05,0.416863471,0.014319498,0.001976265,5350
0.00186248,0.006148902,0.002769826,6.63E-05,0.49617663,0.003274546,0.009310003,5355
0.000701441,0.007049074,0.0020662,2.79E-05,0.02635264,0.00134382,0.300568372,5360
6.58E-06,0.000474428,1.84E-05,2.77E-05,0.000198138,0.007273253,0.01589667,5365
0.000213098,0.012378687,0.000636809,3.16E-05,0.013179646,0.003453581,0.015852721,5370
0.0014966,0.004669187,0.008371107,0.000109781,0.00940124,0.008211724,0.028260654,5375
0.003338479,0.013833852,0.004394886,5.31E-05,0.006271743,0.02872187,0.006378898,5380
0.000616372,0.004540411,0.003833037,0.000151864,0.012739023,0.014237874,0.007704864,5385
0.000777426,0.007808409,0.002977444,9.99E-05,0.06803232,0.007577233,0.011912603,5390
0.000487347,0.001947502,0.001984951,9.94E-05,0.003192708,0.019349145,0.04692218,5395
0.000228672,0.003050336,0.0035145,0.000206774,9.70E-05,0.07533505,0.010755837,5400
0.00412985,0.003820634,0.008543735,0.000993736,0.09002267,0.004711181,0.518440545,5405
0.013097243,0.014957593,0.004378743,0.017304495,0.003082111,0.009115411,0.6243756,5410
8.30E-05,0.001597951,1.95E-05,3.51E-05,0.000167641,0.002098877,0.042804282,5415
0.0009208,0.004149686,0.007562846,0.001452278,0.010048539,0.054144643,0.153074637,5420
0.003839242,0.006588134,0.007129043,0.004600798,0.0265785,0.015875366,0.305789948,5425
0.000445143,0.002474613,0.002804997,0.000468288,0.004006983,0.045224015,0.05048564,5430
0.000737036,0.006247718,0.003540182,0.000455827,0.002268333,0.02758892,0.037442002,5435
0.004881582,0.006619063,0.00749747,0.000404869,0.011158069,0.041668046,0.018925566,5440
0.000219257,0.001776944,0.000283109,4.03E-05,0.000702434,0.001853472,0.015380814,5445
0.03016097,0.03387454,0.07981317,0.061128672,0.131278992,0.328315347,0.048871234,5450
0.019102132,0.015711233,0.016270923,0.000451811,0.1961978,0.008631949,0.006379494,5455
0.001533092,0.006539363,0.001726076,1.20E-05,0.033760894,0.007784423,0.000649486,5460
0.000251946,0.001998755,0.001094023,0.000225332,0.001751287,0.013073378,0.018319394,5465
3.40E-05,0.000949867,3.17E-05,2.19E-06,0.002673487,0.002449061,0.001252718,5470
7.40E-06,0.001077985,6.88E-05,3.60E-06,0.003267352,0.011037573,0.002912797,5475
0.00159069,0.005864553,0.004271569,0.000173537,0.15127,0.014926937,0.006765629,5480
0.00058139,0.002205034,0.002949233,0.000294091,0.001511605,0.012316676,0.01771294,5485
0.000451969,0.00329195,0.000148613,1.34E-05,0.004961617,0.00229572,0.000272154,5490
0.000780122,0.001055916,0.000149744,0.000208559,0.000119313,0.031067453,0.013724195,5495
0.000606024,0.001083417,0.000430017,7.55E-05,9.24E-05,0.08063168,0.001065602,5500
0.003471653,0.004027622,0.002378936,0.000586734,0.001607402,0.112070657,0.002101621,5505
0.003517929,0.004829898,0.002946556,0.000651544,0.001490661,0.15326485,0.002369284,5510
1.99E-05,0.0010579,2.41E-05,6.44E-07,0.658325136,0.000835788,6.28E-05,5515
0.000961523,0.008106777,0.000467589,1.09E-05,0.159400389,0.007218856,0.000708609,5520
0.000203102,0.013493568,0.000156496,1.80E-05,0.135687932,0.036252476,0.000141559,5525
7.59E-05,0.005968187,5.03E-05,3.57E-06,0.09985112,0.004609448,9.33E-05,5530
3.68E-05,0.007161399,2.48E-05,1.63E-06,0.3300723,0.000928427,4.12E-05,5535
4.25E-05,0.006359865,3.39E-05,6.26E-07,0.262446582,0.001811131,1.39E-05,5540
5.28E-05,0.005708481,4.22E-05,1.59E-06,0.239929646,0.001229794,4.54E-05,5545
0.000116958,0.004351833,0.000146447,1.45E-05,0.5498924,0.007045825,0.000540938,5550
2.14E-07,5.86E-09,1.15E-06,8.12E-08,0.9999974,4.80E-08,8.88E-07,5565
2.11E-06,7.26E-08,1.80E-06,3.65E-06,0.9998621,0.000116956,1.14E-06,5570
0.000200241,0.00359409,0.000867392,8.54E-06,0.9433661,0.001784301,0.000607517,5575
0.0004011,0.004936121,0.000157896,5.84E-05,0.6202749,0.015459731,0.002499933,5580
3.66E-07,0.000130107,7.01E-07,9.87E-09,0.9767213,8.74E-06,1.08E-06,5585
1.84E-06,0.000301552,5.46E-06,1.04E-07,0.9565239,0.000352252,5.43E-06,5590
8.17E-05,0.007909387,0.000103897,8.34E-05,0.5734289,0.00284896,0.003146158,5595
4.31E-06,0.001502564,6.10E-06,1.28E-07,0.710571945,0.000598101,9.52E-06,5600
0.000304486,0.061347347,0.00031893,6.39E-06,0.3307496,0.001659841,0.000461792,5605
2.77E-05,0.005475885,0.00024907,1.19E-05,0.91849196,0.004721381,0.002214421,5610
1.18E-05,1.70E-05,0.000119478,3.60E-07,0.998733163,2.54E-05,0.000137743,5615
0.001711592,0.012614706,0.005662646,0.000108114,0.6452434,0.005977878,0.002432799,5620
0.000265689,0.009610004,0.002311443,8.32E-05,0.053751405,0.029442247,0.035511185,5625
0.000242832,0.012077855,0.003277603,0.000319313,0.111322507,0.106532782,0.011103723,5630
4.61E-05,0.005570699,0.000129497,7.98E-06,0.165943816,0.001638595,0.000616319,5635
5.93E-05,0.032440838,0.000102605,4.57E-06,0.6871155,0.032208834,6.12E-05,5640
3.16E-13,8.25E-15,3.29E-13,4.98E-14,1,3.65E-14,1.27E-10,5645
0.000297072,0.059760157,0.000639054,1.47E-05,0.7668261,0.00391195,0.000378179,5650
4.61E-05,0.016292933,0.000101421,9.27E-07,0.5182505,0.009118187,1.24E-05,5655
7.80E-06,0.000403888,9.43E-06,3.64E-07,0.88427496,0.000453436,3.62E-05,5660
0.000387343,0.00683259,0.00051053,3.38E-05,0.419435769,0.02417517,0.000427385,5665
0.000418067,0.002937331,0.001538081,3.63E-05,0.7737878,0.00288443,0.00127173,5670
0.000494829,0.008824118,0.001117106,3.83E-05,0.574071,0.004486694,0.003714067,5675
0.000430035,0.005928841,0.001398505,2.28E-05,0.56793195,0.001373477,0.03895472,5680
0.001393909,0.012545142,0.013258464,0.000413004,0.515163541,0.0106981,0.06815789,5685
0.000316298,0.014178816,0.000873586,1.65E-05,0.107840776,0.002812115,0.001441918,5690
0.001377699,0.007230714,0.010095034,0.00013395,0.08016202,0.017662542,0.024973253,5695
1.30E-05,1.38E-05,6.30E-05,2.44E-07,0.9976548,1.20E-06,0.000415674,5700
0.000283639,0.022116978,0.001042755,0.000103692,0.275905043,0.015684528,0.006414305,5705
0.000136587,0.002285667,0.001247757,9.16E-06,0.8073872,0.000528456,0.001873383,5710
0.001107221,0.012734063,0.001830222,7.88E-05,0.046283077,0.007720477,0.006282375,5715
0.005596349,0.004246947,0.013952574,0.000726615,0.08016573,0.007295175,0.215432316,5720
0.00229828,0.008769562,0.005509246,0.000727459,0.008497838,0.012285588,0.035414312,5725
9.77E-06,0.001600624,1.48E-05,1.93E-07,0.017625619,0.012085605,9.38E-05,5730
0.000406173,0.016034761,0.000332223,8.70E-06,0.578143954,0.002104786,6.47E-05,5735
0.000272936,0.003851213,6.39E-05,1.55E-06,0.014100326,0.003978667,5.92E-05,5740
0.001520045,0.04119789,0.001427172,1.38E-05,0.062148903,0.080241025,0.000391067,5745
0.000251277,0.010877861,0.000229462,4.13E-05,0.62739563,0.050115097,0.000722413,5750
0.000219301,0.006211272,0.00043268,2.46E-05,0.5171122,0.301004142,0.000602824,5755
2.38E-05,0.001652932,4.32E-05,8.25E-07,0.5371402,0.021265002,1.98E-05,5760
0.001203579,0.022980582,0.001036202,4.50E-05,0.354065984,0.006022957,0.000829695,5765
5.85E-05,0.005038518,3.64E-05,2.19E-06,0.353013873,0.000386566,0.000364113,5770
2.79E-05,0.001558482,5.85E-05,6.54E-07,0.024559518,0.022557294,4.14E-05,5775
5.27E-05,0.00331096,3.22E-05,1.49E-06,0.5959627,0.000470696,5.50E-05,5780
0.000159522,0.01023457,6.74E-05,2.21E-06,0.263664216,0.001302712,8.13E-05,5785
0.000311253,0.008685553,0.000130773,6.06E-06,0.166217208,0.002798947,9.24E-05,5790
0.000920514,0.010737449,0.000315852,9.14E-05,0.082275115,0.005546882,0.001327067,5795
0.004162434,0.008538544,0.010999756,0.000277496,0.03871183,0.007169675,0.047381766,5810
0.001926073,0.010243584,0.005675775,0.000272744,0.022964692,0.023563018,0.009669119,5815
0.000196802,0.009621283,0.000604975,7.81E-05,0.026827473,0.015518926,0.009544462,5820
0.000181817,0.005676537,0.000496335,0.000142106,0.014203874,0.042941347,0.002764914,5825
0.000978087,0.009599636,0.004478061,9.44E-05,0.154576823,0.018374728,0.009177333,5830
0.006134124,0.004582712,0.006966615,0.007191366,0.002693678,0.024620717,0.327062219,5835
7.33E-05,0.004587314,6.92E-05,2.76E-06,0.692949831,0.004958357,0.001817639,5840
5.30E-05,0.00157426,4.82E-05,9.76E-07,0.404926836,0.013663987,0.000247517,5845
4.38E-05,0.000606589,2.90E-05,2.44E-06,0.08247468,0.01009436,0.00171432,5850
0.000138288,0.012076709,0.000118182,1.44E-05,0.315927953,0.00169391,0.000445833,5855
0.000126218,0.01159913,9.65E-05,1.28E-05,0.1492508,0.004175412,0.000379911,5860
0.000103497,0.011198713,0.000174062,1.17E-06,0.4021001,0.003389088,2.98E-05,5865
0.000464205,0.005672268,0.000249933,5.96E-05,0.03277534,0.019233022,0.000727149,5870
0.000105448,0.005325327,0.000187509,8.07E-06,0.003978775,0.03171181,0.000408384,5875
1.99E-05,0.003246587,4.37E-05,9.99E-07,0.012675011,0.060163077,1.46E-05,5880
